US	39615140	R3J49TIM3TLAUF	0972831010	299838265	Enemies Foreign and Domestic	Books	5	1	2	false	true	I hope I never have to witness this.	This is a story that could happen.  A goverment agency that is supposed to uphold the law conspires to frame people so they can become more powerful and to take away freedoms and rights.  They plant evidence, blow up people and say they are bomb makers.  They burn gun stores and say it's anti- gun activists and murder or kidnap people then frame them for crimes.  Who can stop them?  They are the ones who control evidence and do the investigations.  The answer to who can stop them is the common citizen.  This book says the people have power but you must also have courage and resourcefullnes.  This book is about how important our Constitution and Bill of Rights are and why we shouldn't mess with it or dilute it.  This book gives food for thought for those agree or disagree with the authors views.	2004-06-21
US	17584997	R3RWQTUEJIYK3V	096359673X	738408116	Haunted Wilmington and the Cape Fear Coast	Books	5	5	5	false	false	Cape Fear Paranormal	As a memeber of the Cape Fear Paranormal Investigations. I really enjoyed reading this book. If was full of history from the Wilmington area and has a lot of ghost stories that the CFPI had investigated. If you like ghost stories or history you will enjoy this book.	2004-06-21
US	24052376	R14G5UA1GVZGZ9	0609809806	48082452	SURVIVING THE DEATH OF A SIBLING:  Living Through Grief When an Adult Brother or Sister Dies	Books	5	5	5	false	false	This is a must read!	From the very first sentence, I was awestruck, mesmerized. I could not put this book down. TJ's heartfelt candor brought me on a journey of soulful insight and greater appreciation of what my daughters experienced in the loss of their older sister, Jackie; an event, forever blemishing their cherished sisterhood. Surviving the Death of a Sibling has helped to soothe their wounds, leading them on a path of healing and peace. It is a must read.	2004-06-21
US	17585738	RSCQBNZ0QDASJ	0767908171	997649583	A Short History of Nearly Everything	Books	5	13	15	false	false	A non-scientist's humble opinion	Some of the other reviews here seem a little too critical - &quot;for pre-school kids&quot; is plain irrational loftiness. It's true that the science here shines more with anecdotal warmth than academic rigour, but it does achieve what Bryson set out to do -- to give the general public some background in certain scienific fields, and more importantly perhaps, to capture their attention with colourful, engaging writing. In no way does it promise scientific depth; as another reviewer pointed out, this is easily seen from the title worded to attract a wider readership, therefore the critcisms of &quot;leave science to the scientists&quot; and &quot;too superficial to be informative&quot; are undeserved. It's like asserting that capitalism has failed because it doesn't promote equality. I think Bryson has introduced non-scientists to paleontology, earth sciences and astronomy in a wonderful way that comes rarely to scientists -- in this way he is a missionary, and the pedants are unhelpfully running on a different vision.	2004-06-21
US	37452805	R5LX3XL71FHI	1560526904	290749636	Creative Decision Making Using Positive Uncertainty: Second Edition (A Fifty-Minute Series)	Books	5	5	5	false	false	Decision Making Made Easier	As a career coach working in an internal career development center of a large corporation, I deal with a diverse cross section of the employee population.  A common thread, however, seems to be uncertainty about career goals, ranging from questions regarding skill development to more complex issues on structuring a radical career change.   Of the many resources I utilize, Creative Decision Making Using Positive Uncertainty stands out as one of the most helpful in clarifying issues and illuminating options.  Without exception, everyone who has used the creative processes in this book has praised its effectiveness in facilitating decision making and changing the fear of risk into the pursuit of opportunity.  It is a welcome and valuable addition to our career center library.	2004-06-21
US	52697458	R29JXOBRPDSJAR	0275948722	508770148	Moral Reasoning for Journalists: Cases and Commentary	Books	5	0	0	false	false	Useful Primer on Ethical Dilemmas in Journalism	This is an extremely well written collection of essays and case studies outlining the ethical issues behind journalism, which can be useful to both practicing journalists and media watchdogs. The book starts by dividing journalistic ethics into political, philosophical, and economic categories, in addition to issues of objectivity and privacy. This is followed by real-life case studies in which reporters and editors had to make tough ethical decisions regarding everything from crime to suicide, AIDS to car accidents, and political scandals to war reporting. The most refreshing aspect of this book is its insistence that none of these ethical crises have clear cut-and-dried answers, and that the process of examination and decision making in the face of such dilemmas is most important, while much can be learned from the experiences of the real-life journalists profiled here. This book impressively covers these very difficult questions. [~doomsdayer520~]	2004-06-21
US	17591712	RQJJ9R1FEWTX8	1560851678	359613299	Articles of Faith: (An exact photomechanical reproduction of the first edition)	Books	5	14	17	false	false	A Must Read for the LDS And the World	I thought Jesus the Christ by Talmage was excellent so I decided to read this. WOW what more can you say! I'm a convert to the Church for the last 2 1/2 years, I'm 28 years old and was sealed to my son and my wife who has been a member her whole life. I've have been with her for about 9 years and I finally got my act together and was sealed last year (2003) in Sept. I remember telling my wife &quot;you knew the church was true the whole time and never told me anything.&quot; Problem was I wasn't listening and shut my mind to greater things the Church has to offer. What a Blessing reading this book!	2004-06-21
US	32652605	R8OYCCYGRNKN1	0936756020	145085303	Simulations (Foreign Agents Series)	Books	5	6	10	false	false	Great book, bad edition.	A very interesting read on the nature of reality. Baudrillard has a wonderful way of shuffling your thinking that can only be understood by reading his work first hand. I highly recommend this work, but I would suggest buying a different edition; the Semiotext edition fell to pieces the first time I read it.	2004-06-21
US	17583245	R2BT5F36I2WEIC	0671741039	907356964	Swan Song	Books	1	7	47	false	false	You're right, it's ABSOLUTELY NOT &quot;The Stand&quot;	I have never been able to pick up a Robert R. McCammon book and finish it, with the notable exception of &quot;Blue World&quot;. Not only could I not finish this one, I had to WADE through the part I did read... and it was like wading through cold molasses. I couldn't put &quot;The Stand&quot; down. If you want to read some Mccammon, stick with his short stories. If you want a post-apocolyptic thriller, stick with &quot;The Stand&quot;... and then move on to the REST of Stephen King's Dark Tower saga... you'll find many more treasures than in this load of tripe.	2004-06-21
US	52906850	RZE6KM1DOHGQX	0060096861	221324216	American Taboo: A Murder in the Peace Corps	Books	1	17	40	false	false	Dreadful hack job of writing.	Poor writing &amp; a pointless, meandering narration that's overly focused on the author himself, make this a book to AVOID.	2004-06-21
US	50810207	RBB5CWUVYTU1O	0380792028	726577953	Glorious Angel (Southern Series)	Books	2	6	6	false	false	No plot, shallow characters	I've been rereading all the JLs (so far, I've finished 18 in a month), and &quot;Glorious Angel&quot; is just as I remembered it 10 years ago: unappealing, passionless, and actually quite tedious. It is one of JL's first books, and it is obviously a pedestrian effort. The &quot;love&quot; dialogue is beyond cheesy and the love scenes are tepid. Worse, it has a meandering plot that starts with Angela's crush on Bradford as a child (why she likes him, I'll never know), then moves on to a rags-to-riches story with Angela losing all of her Southern white trash talk (which was actually quite charming), to a forced separation based on a rumor of incest that really never seemed to upset Angela other than to make her run away from Bradford. The best part about this book is that it sets up Hank Chavez's story in &quot;Heart of Thunder,&quot; which is a million times better. In fact, only a single year separates the publication of &quot;Glorious Angel&quot; and &quot;Heart of Thunder,&quot; but somehow JL's writing style, sense of character, and dialogue improve tremendously during that short time period. Which makes me suspect that &quot;Glorious Angel&quot; was written long, long before its publication date and published without the benefit of editing, rewriting, etc. That's too bad. &quot;Glorious Angel&quot; could have been much better had JL spent some more time playing up the passion and personalities between Angela and Bradford and less time on fluff like matchmaking in Texas and the pointless assassination attempts on Bradford's life (as an example of how silly this book is, Bradford is tied to a chair in a burning house and his fear of death gives him He-Man strength to break through the ropes, no knife or anything, to escape. Wow!). If you are interested in Wild West romances written by JL, I highly recommend &quot;Heart of Thunder,&quot; &quot;A Heart So Wild,&quot; &quot;Once A Princess,&quot; or &quot;Savage Thunder.&quot; I do not recommend &quot;Glorious Angel&quot; unless you want to read it as a prequel to &quot;Heart of Thunder.&quot;	2004-06-21
US	17582835	R3M90N0PA0X000	0553281437	46791929	The Prophet of Akhran (Rose of the Prophet, Book 3)	Books	5	1	3	false	false	More than 5 stars... I'd give it a 100 stars	This is the best series of Margaret Weiss.  The characters sizzles.  I love PUKAH.  This series has adventure ,romance, funny moments all wrapped into one.  Done very very simultaneously.  Unlike other fantasy books, Margaret Weiss style is light , touching, deep n most of all easy to understand n easy to realte to.  It will carry you to another world.	2004-06-21
US	31121254	R3UXIP2F65DB1X	0679735771	92932803	American Psycho	Books	5	4	5	false	false	Obviously, conservatives will dislike this book - but so?	American Psycho is highly controversial, and there is no point in avoiding this issue.  However, a book is not to be judged as &quot;excrement&quot; or &quot;inferior&quot; on the basis of the controversy it happens to generate; if this were the case, the Bible, Hobbes' Leviathan, and Plato's Republic could all be considered &quot;excrement&quot; by any number of people.  And yet, any reasoned approach will see the merit (as well as the flaws) of any given piece of literature.<br />I have given American Psycho a five-star rating because it is not controversial for the sake of being controversial.  The novel must be examined in the context of Ellis' other novels, which examine the correlation between amorality and material privilege and what sort of effects this phenomenon has in American society.  In many ways Less Than Zero, Ellis' first novel, is more disturbing than American Psycho, despite the lack of gruesome serial murders and such, yet many of the same critics who look upon American Psycho with derision will find much value in Less Than Zero.  Why is this?  Some have argued that Less Than Zero attempts to demonstrate what might have gone wrong with America's &quot;children&quot;, whereas American Psycho has no project, has no aim, save to disgust and to shock its audience.<br />This assessment is faulty.  The character of Patrick Bateman is not some isolated psychotic created from a void; he is a product of the society in which he lives, our consumerist liberal society, and he is the extreme personification of all of our society's negative traits.  His contempt and disgust for much of the world is not something totally unfamiliar to us &quot;regular&quot; people, as we have felt it from time to time, except perhaps we do not wish to admit it.  The fact that there is a Patrick Bateman &quot;out there&quot; makes us feel more comfortable about the &quot;us, in here&quot;; if HE is bad, then we, in relation to him, are not so bad.  Of course, the dialectic reveals our complicity in Patrick's personality, and we are not so innocent in the final assessment after all.  <br />American Psycho is a powerful and important novel.	2004-06-21
US	53037408	R3ET1ESFCG8O0O	047139470X	357825263	Testing Applications on the Web: Test Planning for Internet-Based Systems	Books	5	7	7	false	false	Superseded by a better second edition	When industry leaders such as Cem Kaner and Bret Pettichord extol the virtues of this book you can be assured that it is great - everything they and other reviewers have said is on target.  Moreover, you'd be hard-pressed to walk into the testing area in any company and not see a copy of this book on someone's desk.<br />That said, instead of this book you should get the second edition, which is a major rewrite, and also expanded in scope to include testing mobile systems.  This edition is titled, &quot;Testing Applications on the Web: Test Planning for Mobile and Internet-Based Systems&quot; ISBN 0471201006, and is everything others have said about this first edition - and more!<br />Even with a better second edition, this book deserves the five stars I gave it because of the influence it has had on the testing profession.  Moreoever, this first edition is not out-of-date, and is still a great book if you don't need information about testing mobile web systems at this time (although it's a safe bet you will in the future).	2004-06-21
US	52594439	R1M3UGV9WWJN6S	1400049393	697162591	Dispatches from a Not-So-Perfect Life: Or How I Learned to Love the House, the Man, the Child	Books	4	9	12	false	false	Do you need a master's degree to be a Mom?	This is a must read for any mother who worked diligently to educate herself and have a career, but gave it all up to be home with her children. Faulkner Fox describes her experiences as a new mom at home with one baby, and later a toddler and a baby, while her husband pursues his interests outside of the house. She tries to understand what her role is now and why, although she completely loves and adores her children, she still feels less than happy.<br />Fox's writing is funny, honest, and sad. Stay-at-home-moms are lucky to be at home, but they also give up their own pursuits and interests. It is a heartbreaking dilemma because the children are only young for such a short period of time. Fox shares her personal experiences as a woman who has given birth to two children, works hard to engage and nurture them, but who also needs enriching experiences in her own adult life.<br />Well-written and engaging.	2004-06-21
US	37311475	R1PAPRU8MDVQ4V	0743246071	237333289	The Queen's Fool	Books	5	2	3	false	false	I wish it wasn't over	This book was fantastic.  There is no other author like Philippa Gregory.  This book was a perfect blend of history and fiction.  The author touched on a few theories of bloody Mary that I think could be true.  It was amazing how each charector was written.  They were so well rounded.  You hated every one of them but loved them all (including the lead charector).  Inside a histroical novel (maybe some theoritical history), you found a wonderful coming of age story.  I was surprised at the emotions this book made me feel.  I'm so critical that a movie or let alone a book can not pull me into the story as much as this book did.  I love books that are written in first person.  I'm really at a lost for words.  This was a wonderful book.  I think just about anyone could enjoy it.	2004-06-21
US	25060872	R1GPXJM7VW4T3O	0060746734	799934454	The Connection: How al Qaeda's Collaboration with Saddam Hussein Has Endangered America	Books	1	47	91	false	false	Atta in Prague? HA!	As has been said before, here's what Democrats and Republicans working together came up with, not Micheal Moore or Stephen Hayes:<BR>From the 9/11 commission's report, Staff Statement No. 16, page 8:<br />&quot;We have examined the allegation that Atta met with an Iraqi intelligence officer in Prague on April 9. Based on the evidence available-including investigation by Czech and U.S. authorities plus detainee reporting-we do not believe that such a meeting occurred. The FBI's investigation places him in Virginia as of April 4, as evidenced by this bank surveillance camera shot of Atta withdrawing $8,000 from his account. Atta was back in Florida by April 11, if not before. Indeed, investigation has established that, on April 6, 9, 10, and 11, Atta's cellular telephone was used numerous times to call Florida phone numbers from cell sites within Florida. We have seen no evidence that Atta ventured overseas again or re-entered the United States before July, when he traveled to Spain and back under his true name.&quot;<br />So all the idiots who say that the Liberal Media debunks this claim without proof, please shut up.<br />The rest of this book is equally awful, and seems to be a compilation of 3 weeks worth of Washington Times Editorials.	2004-06-21
US	17597132	RSRPIKBRAZTYZ	006440966X	374371506	The Two Princesses of Bamarre	Books	5	0	0	false	false	Amazing Fantasy	This book is absolutely amazing. Meryl is the adventerous and imaginable one while Addie is a coward. A disese called the Grey Death is spreading through their kingdom and no one has a cure for them except dragons and faeires. So people say..... Meryl has caught the Grey Death and now Addie must go on an adventure to find a dragon or a faerie to dave her sister from dying. After going through trolls, a dragon, dangerous creatures and obstacle couses she had found out that not a formula could cure the Grey Death ones courage can cure the Grey Death. When she safely returned her sister was cured and she was to marry. Before her sister had promised that she would stay by her side until Addie had married. Now since she had Meryl will take a journey of her dreams. This passionate and promising book of fantasy will definately surprise you!	2004-06-21
US	17576686	R1LQA79HOPGR7K	1414047533	693708890	Three Crows Hunting: (and other poems about conflict)	Books	5	0	0	false	false	Three Crows Hunting:and Other Poems about Conflict	Some spoke to me, some above me, but all provoke thought, and memories of days gone past in war and peacetime.	2004-06-21
US	17590555	R3FS9QBHRXUSET	0131446037	466544708	Trend Following: How Great Traders Make Millions in Up or Down Markets (Financial Times Prentice Hall Books)	Books	5	291	309	false	false	Hard Cold Reality Makes A Stimulating Read	What's great about this book is that it goes straight for jugular of anyone who can't stop themselves from making predictions about the markets. Like those chart reading traders who think they can actually forecast the market direction. Prediction with charts is a losing game. If 100 traders stare at a chart, they come up with 100 different subjective interpretations. This book may actually make them realize that pretending they have unique skill through years of ink blot study is just blowing smoke.<br />Better yet this book is not based off hypothetical testing or experiments in what may work. It uses real performance data from guys who have traded for decades as trend followers. If you worship technical indicators as &quot;it&quot; don't read this book unless you want a hard cold splash of reality. If you worship technical indicators as some market tonic -- go ahead -- but don't forget the best in the business do nothing of the sort.<br />One of my favorite parts is the description of the hundreds of millions of dollars trend followers won at the same time Long Term Capital Management was imploding and losing their shirts. Wow, what an example of risk and volatility in stark terms.<br />But ultimately it is the no holds barred condemnation of fundamental analysis that sticks with me. Trend followers don't waste their time trying to understand forces influencing market participants (fundamental analysis) They care about the market price and what they should do in response to market price movement. Isn't that a goal for all of us? Round of applause for the diligent research and clear writing.	2004-06-21
US	37311475	R14K0UFNYN010H	0142001740	378345448	The Secret Life of Bees	Books	5	2	4	false	false	Good for different reasons	I enjoyed this book, but people who read it searching for a surreal coming of age story of a 1960's southern girl will be dissapointed.  I don't know were this book got the reputation that it was a true realistic depiction.  It wasn't.  It was whimsical and lot of the plot was far fetched and dreamey.  This is not a bad thing and is part of it's appeal. Lily's charector was a little flat but the bee keeping sisters were wonderful.  It kind of reminded me of &quot;Holes&quot; in the fact that it was such a sweat and sad story about a girl growing up with tragedy but rescued from her misery in a mystical way. I think this book would make a wonderful movie.	2004-06-21
US	51067124	R3GICEV9B7630Q	0449308588	774536705	HT Write Eff English	Books	4	0	0	false	false	Very &quot;old school&quot; and precise	&quot;How to Write and Speak Effective English&quot; does not carry the same cachet as &quot;The Elements of Style&quot; or weigh of say &quot;Hodges' Harbrace College Handbook.&quot; In some ways, though, it's a useful precursor to some of the more recent books on English usage such as Joseph Williams' excellent &quot;Style&quot; or the rather staid &quot;Elements of Grammar.&quot;<br />The layout and design of this book work against it: small type, tight margins, and unimaginative design. But you might want a copy for your reference shelf if you are starting to gain experience as a writer, if you instruct others about writing, or if you wish to challenge yourself to improve your prose.<br />The author, Edward F. Allen, referring to Abraham Lincoln, contends that &quot;If an unschooled railsplitter could learn to write effective English, you can.&quot; Mr. Allen takes the reader through a number of exercises intended to sharpen one's skills and expand one's knowledge of English. In essence, this book is a six-part course in the art of writing, common errors, pitfalls in usage, spelling, pronunciation, and punctuation and capitalization.<br />It's all very &quot;old school&quot; and precise---as one would expect from a primer first copyrighted in 1938. Clearly, a number of causes for which Mr. Allen waves the battle have been lost for years, but many have not, and his historical perspective offers value for those who feel that writing and speaking proper English is a skill worth developing.	2004-06-21
US	51247650	RUURFJNDJ8NGP	0679886648	160521166	I Am a Rider (Young Dreamers)	Books	5	2	2	false	false	The Perfect Book For Young Equestriennes & All Horse Lovers	If you know an adolescent girl, (or boy), who loves horses, this may be the perfect book. It certainly makes a wonderful gift. Thirteen-year-old Eve Shinerock has been raised around horses. Her Mom is a riding instructor and Eve has had her own horse, Lightning, half Arabian and half Connemara pony, since she was very small.<br />This real life story, told in Eve's own words, is about the strong bond between a girl and her horse. She tells about owning, caring for and riding her horse, competing in contests, and the wonderful bond that develops between girl and animal. Eve's life seems to be one that many kids dream of, until she and her family plan to move to a new house - and they can't take Lightning with them.<br />The books is illustrated with more than 75 extraordinary black and white photographs, by award-winning photographer Jane Feldman, of Eve and Lightning. \\"I Am a Rider\\" gives girls and horse fans of all ages a glimpse into the everyday life of a young equestrienne and the horse she loves. This is a wonderful book!<br />JANA	2004-06-21
US	39602526	RA0S7UFBCMO6S	1410780694	799839250	Searching for Joan	Books	4	0	0	false	false	A fast read	I found this novel well written.  Once I got into the story I could not just let it sit their I had to hurry up and finish it.  This is a love story that takes place in Europe and it has a lot of color and detail from the Continent.	2004-06-21
US	52906779	R6LSMV06ERN42	0804111359	207158162	The Secret History	Books	5	2	4	false	false	Wow!  An A+ Thriller!	I am a highly critical reader, but this book gets an A+ with extra points awarded for well crafted writing and a genius for creating a thriller with an unusual plot!Donna Tartt's style is transporting--her scenes anre so real, that they draw the reader into the book--start reading and you'll feel as if you are right there yourself.As I read it brought to mind A Separate Peace, Lord of the Flies, and a bit of Catcher in the Rye. I was sorry when the book ended, but I will pass it on to friends.	2004-06-21
US	53084091	RM99JS5A11T63	1402202733	329947161	Mr. Darcy Takes a Wife: Pride and Prejudice Continues	Books	1	31	34	false	false	Sullying Jane Austen's Reputation	I have loved the works of Jane Austen for nearly 40 years, having read each of her novels many times and her unfinished works as well.   Like most of the world, I loved the Pride and Prejudice series that appeared on A&amp;E a number of years ago and which  starred Jennifer Ehle and Colin Firth. Apparently unlike author Linda Berdoll, however, I knew that the &quot;wet shirt&quot; version of Mr. Darcy departed from Jane Austen's understanding of her character and his world. <br />This sequel shows no understanding of Darcy and Elizabeth; no understanding of Jane Austen's writing style (I don't believe she ever used the word 'howbeit'); no understanding of the laws of entail (Mr. Bennet's estate could not have been entailed on his sister's son, nor could Lady Catherine have taken possession of Pemberley in the event that Mr. Darcy died without a male heir); and no understanding of a world that was still primarily agricultural, but on the cusp of industrial.  <br />This sequel is a sad representation of Jane Austen's great characters and sullies her reputation as a novelist. If the author  cared to write an early 19th century bodice-ripper, she could at least have changed the names.	2004-06-21
US	50179093	R3CES7TKY51HGM	0553346156	432692783	How to Housebreak Your Dog in Seven Days	Books	4	30	33	false	false	Informative and helpful for beginners.	This book provides a script and scenarios for housebreaking your puppy or adult dog.  What I appreciated from this book was an equal amount of devotion to owner's who will paper train or train for the outdoors.  It also takes into consideration owners who must leave dogs alone for long periods as well as owners who have access to their dog all day.  I suggest purchasing a specialized breed book as well, such as a Complete Idiot's Guide..., for additional information about housebreaking your breed.	2004-06-21
US	46512972	R13XV59UUN9P0C	0064473139	920682474	Cart and Cwidder (Dalemark Quartet, Vol. 1)	Books	5	2	2	false	false	One of the finest Children's Series	The Dalemark Quartet is an absolute classic - what I like most about it is that the first three books seem to be totally unlinked except for being set in the same 'world' of Dalemark. They completely turn the standard sequential trilogy/quartet model on its head. The characters are different from book to book. They don't coexist in time. Each is a compelling and brilliantly written stand-alone novel, but.... <BR>When I came to the final novel in the quartet I was awe-struck by Wynne Jones's deft handling of the ideas across the books. The links the parallels and the cunning interconnectedness of all four books slowly and magically unfold before you. I would give anything to write so well, so surely and so winningly. Every child's bookshelves should hold this series	2004-06-21
US	17576772	R2M98TW7TLWZ3N	0743245253	722295890	Tastes Like Chicken: A Novel (Files, Lolita)	Books	5	1	2	false	false	Is There A Dandre In The House????	Whew!!!  Reesy didn't know how good she had it!  I wish I might find me a guy like Dandre, willing to go all out like he did to get his woman back.  I might even forgive a menage or two if he was willing to dish out Porshes and puppies to make me forget.  This book was too much fun.  I'm going to get everything by Lolita Files.  I've always heard of her, but this was my first &quot;taste&quot;.  Better than KFC!	2004-06-21
US	49593599	RVZEP9CJXYN4Q	1593370040	291966995	The Commitment Cure: What to Do When You Fall for an Ambivalent Man	Books	5	15	16	false	false	YOU MUST READ THIS BOOK!	I bought this book right after a difficult breakup with an ambivalent man, and it helped me tremendously. I've recommended it to all of my girlfriends. It's great for helping you understand past relationships and better preparing you for new ones. Findling does an awesome job of explaining why many men do what they do and how best to respond to their behavior.	2004-06-21
US	51354497	R1BYADD261H0JB	1401300316	342799200	The Center of Everything	Books	5	3	3	false	false	Great summer read.	Fun, easy to read book.  You find yourself not wanting to put it down.	2004-06-21
US	41147211	R3HLV0U05OY8GS	0786809280	165897936	The One-Eyed Giant (Tales from the Odyssey)	Books	5	1	1	false	false	Fun to read together as a family!	Mary Pope Osborne does an excellant job of retelling the infamous tale on a level that children (and adults!) can enjoy.  My husband and I read the books to our two sons.  They looked forward to it every evening. The books had a lot of action so they were never bored with the story and couldn't wait to hear what happened next!  We are waiting anxiuosly for the final book #6 to be released.	2004-06-21
US	50450641	R1GHP24BQVAZ7G	0743236742	683639187	The Ultimate Weight Solution: The 7 Keys to Weight Loss Freedom	Books	4	9	11	false	false	at last............	What Dr. Phil's book plainly and simply points to is that there is no quick fix to weight loss. <BR>One person wrote about how scary it is that Dr. Phil's book content is common sense. Yes it is and it is high time someone put it in blunt, plain language.<BR>The trouble is the diet industry has been harping on easy loss forever and loves to woo the mentality \\"I lost 15 pounds in one week!\\". If you lost 15 pounds in 7 days, it is NOT fat, it is fluid, and more troubling, lean tissue, something that no one can afford to lose. It is called starvation in many sectors of the world.<BR>You simply cannot fool the body. If it does not get what it needs it cannibalizing itself to get it. <BR>The diet industry also makes us believe in 'dieting' not in making behavior changes for a lifetime in what we eat and how much time we spend moving our bodies. When we diet we think about when it is all off I can let up. Well they are wrong. It is a lifetime of effort and Dr. Phil let's his reader know that. <BR>I am perfectly happy with the thought that finally someone has had the intestinal fortitude to spell it out plainly how much we have been duped by the 'diet' industry.	2004-06-21
US	53007016	R13RUEB8K06LF6	0709025424	899788698	Jascha Heifetz	Books	3	10	10	false	false	A flawed, incomplete biography of the great violinist	It seems amazing that no one has yet published a successful full-scale biography of Jascha Heifetz (1901-1987), who was, as anyone reading this review is likely to know, the greatest, most influential violinist of the twentieth century.  Heifetz was an intensely private man, who did not like to talk about himself and resisted interviews, questions about his personal life, and would-be biographers.  Thus he made the task of anyone attempting a biography of him difficult.  Artur Weschler-Vered in this book took on the intimidating job of writing what claims to be &quot;the first full-length biography.&quot;  It's not without interest, but unfortunately it's not a very good one.  <br />Heifetz gave his own biography as follows:  &quot;Born in Russia, first lesson at three, debut at seven, debut in America at seventeen.  That's all there really is.&quot;  He was a Russian Jew whose father was a violinist evidently determined to turn his son into a great virtuoso.  Heifetz became a celebrated child prodigy in Russia.  He and his family emigrated to the United States in 1917 at the time of the Russian Revolution, and he played a famous, career-launching Carnegie Hall recital in 1917, also the year of his earliest recordings.  He became an American citizen, making his home first in New York City and later in Los Angeles, and continued to concertize and record until 1972, adding teaching to his activities in his later years.  <br />Despite his enormous international fame (RCA Victor billed him as &quot;The Violinist of the Century&quot;), Heifetz was regarded by his detractors as a cold performer, a faultless but soulless virtuoso who played with chilly technical correctness, who took almost everything at a faster tempo than other violinists, and who declined to &quot;emote&quot; during his performances, preferring to play with an impassive expression, the Great Stone Face among violinists.  He was a reserved, difficult man, a legendary perfectionist and what today would becalled a &quot;control freak.&quot;  He had two failed marriages and troubled relationships with his three children, and as he grew older it seems evident that he was increasingly hard to get along with.  <br />Weschler-Vered's book is strongest on the early years and the late years of Heifetz's life, but there are serious lacunae in the middle years, extensive periods of time in Heifetz's prime during which he has little or nothing to report.  Unfortunately these are the very years we would most like to have a full account of.  Occasionally W-V seems to lose focus, as when he digresses at such length about Heifetz's teacher Auer (and other teachers Heifetz had nothing to do with) that the biography threatens to derail.  Since Heifetz made the work of any biographer difficult, it is perhaps not surprising that there is considerable guesswork and speculation here.  But this gets out of hand in the chapter ominously entitled &quot;Personally Speaking:  Mystery,&quot; which attempts to penetrate &quot;the impenetrable mask behind the poker face&quot; of the famous violinist by means of none-too-convincing amateur psychologizing and psychological speculation.  The author also occasionally gets his facts wrong.  For example, he states categorically that Heifetz appeared in only one movie, They Shall Have Music (1938).  But in fact he appeared in a second one, Carnegie Hall (1947), unknown to W-V.  W-V also doesn't seem to grasp that USC (the University of Southern California) and UCLA (the University of California at Los Angeles), with both of which Heifetz became associated in his later years as a pedagogue, are two distinct and separate universities.  <br />W-V is a Romanian Jew, educated in Israel, who writes awkwardly in English.  His prose is wordy, graceless, sometimes unidiomatic, and occasionally ungrammatical; he sometimes chooses what is manifestly the wrong word, and doesn't understand English punctuation well.  He is a writer who needed a good editor, but hedidn't get one, because this book is full of annoying errors that a good editor would have corrected, and shows evidence of never having been proofread (errors in grammar and punctuation, proper names misspelled, etc.).  A sloppy job of preparation for publication by Schirmer Books, the music division of Macmillan, and publisher of many distinguished books on music.  <br />On the other hand W-V is an amateur violinist, and this gives him an advantage in  describing the technique and mechanics of Heifetz's playing.  It should be noted that his attitude toward Heifetz as a violinist is reverential and dismissive of criticism.  <br />The biography per se is 202 pages in length.  The book also includes a useful, comprehensive discography (by Julian Futter, 25 pages) listing all Heifetz's many approved commercial recordings (1917-1972) (no attempt is made to list &quot;pirates&quot; or &quot;off-the-air&quot; issues), two sections of photographs illustrating the violinist's life from childhood to his last concerts, a bibliography, notes, and an index.  <br />In sum, this is far from an ideal biography of Heifetz, but for now it may be the best of a disappointing lot.  Its few competitors all have problems, including a couple of personal memoirs by Heifetz students who knew him only in his last years and which have a self-serving component.  For a Heifetz buff this book is worth owning for the discography alone.  But let's hope that some day soon the great violinist will get the first-rate biography he deserves.	2004-06-21
US	18129250	R2431M0EFAV5Z7	193236028X	80098265	Life and Limb: Skateboarders Write from the Deep End	Books	5	5	7	false	false	Not just another skateboarding book	Life and Limb winds through a wide array of experiences and perspectives, demonstrating the depth of a sub-culture of American life.  With the use of humor, introspection, and fury; the collective authors are able to demonstrate the thoughts and feelings of the lost youth.  <br />This should not be considered just another skateboarding book.  This is an excellent read, and provides a vastness of thought that can only be attributed to many voices and many thoughts.	2004-06-21
US	53037408	R15BAQ32IEA2RM	0974358428	805193411	Web Analytics Demystified: A Marketer's Guide to Understanding How Your Web Site Affects Your Business	Books	5	25	25	false	false	One of the top books on the subject	I've read the 'classics' by Sterne and Inan, as well as some other good and bad books on web analytics, and this one is among the best.<br />What I especially like is the way each approach to analytics is thoroughly examined, and the strengths and weaknesses objectively discussed. Some books are dogmatic in their approach, locking the reader into the author's view of analytics.  This one differs by giving readers enough information with examples, clearly articulated factors, and other identified best practices to accept compromise solutions based on budget, level of in-house expertise and other considerations.<br />Another aspect of this book is the way the author cuts through ambiguous terminology that is rampant in the web analytics discipline, which does demystify.  The comprehensive discussion of tools, classified by type, is another area where this book shines. There is too much vendor hype that promotes fear, confusion and doubt, and this book cuts through the hype and uncovers what is and is not important, as well as sets realistic expectations.<br />Using the same comprehensive approach as in other parts of this book, the author covers metrics in great detail. This is, afterall, the essence of web analytics, and the thoroughness and scope of metrics make this book an invaluable resource.<br />If you need to learn web analytics, select tools to support it, or are a practicing web analytics analyst this book is one which should be on your desk - and given to other team members and stakeholders.  It raises the bar in books on the subject and is destined to become a classic.	2004-06-21
